ProductID,ProductName,MerchantID,ClusterID,ClusterLabel,CategoryID,Category,Price,StockQuantity,Description,Rating
21718,canon eos 800d dslr camera body,22,38902,Canon EOS 800D,2617,Digital Cameras,999.99,337,"This Canon EOS 800D DSLR camera body features an 18.0 megapixel APS-C sensor, 3.0-inch LCD screen, and DIGIC 4+ image processor.",2.9
23266,leica sl typ 601 camera body,270,39200,Leica SL,2617,Digital Cameras,2999.0,261,"The Leica SL Type 601 is a compact and lightweight mirrorless camera body designed for high-end photography, featuring advanced image processing and a robust build.",3.2
16772,hp intel xeon e5540 2.53ghz 8mb l3 processor,14,6831,HP Intel Xeon Quad-core E5540 2.53GHz Socket 1366 1066MHz bus Upgrade Tray,2615,CPUs,219.99,427,This is a high-performance server-grade CPU featuring an Intel Xeon E5540 processor with a clock speed of 2.53GHz and 8MB of L3 cache.,3.2
22788,panasonic lumix gx9 digital camera with 12 60mm f3.5 5.6 g lens,88,39062,Panasonic Lumix DC-GX9 + 12-60mm OIS,2617,Digital Cameras,499.0,490,"A compact digital camera featuring the Panasonic Lumix GX9, equipped with a 12-60mm f/3.5-5.6 G zoom lens for versatile photography capabilities.",2.7
36868,liebherr ig1014 comfort,294,43740,Liebherr IG 1014 Comfort Integrated,2621,Freezers,9999.0,367,"The Liebherr IG1014 Comfort is a compact, mid-range excavator designed for versatile operation in both urban and rural environments, featuring Liebherr’s renowned comfort technology for improved operator well-being.",4.7
29653,constructa energy geschirrsp ler vollintegriert 45 cm cp4a54v8,298,41383,Constructa CP4A54V8 Integrated,2619,Dishwashers,19.99,310,"A 2 sentence technical description of the Constructa Energy Geschirrschleifspüler Vollintegriert 45 cm CP4A54V8: A high-speed, 45 cm diameter, integrated shredding squeezer designed for efficient food waste processing in commercial kitchens.",3.1
23565,sony alpha a7s ii compact system camera body with 90mm f2.8 lens,250,39406,Sony Alpha 7S II + 90mm,2617,Digital Cameras,4999.99,240,"The Sony Alpha A7S II is a compact mirrorless camera body paired with a 90mm f/2.8 macro lens, ideal for capturing high-quality images of small subjects with exceptional depth of field.",2.8
24216,900watts flatbed microwave 27litres silver,123,39697,Panasonic NN-SF464MBPQ Silver,2618,Microwaves,900.0,278,This compact 900-watt flatbed microwave offers a spacious 27-litre capacity in a sleek silver design.,4.5
40330,smeg fab32lnl 50s style lime green no frost freezer,293,44509,Smeg FAB32LNL Green,2622,Fridge Freezers,599.95,226,"This Smeg Fab32LNL refrigerator features a sleek, 50s-inspired design and a lime green finish, offering a stylish addition to any kitchen with its advanced No Frost technology.",3.7
33242,beko wdic7523002 intregrated washer dryer,129,42343,Beko WDIC7523002,2620,Washing Machines,599.99,438,"The Beko WDIC7523002 is a compact, integrated washer and dryer unit designed for efficient space-saving solutions in small homes or apartments.",3.4
10386,sony kd55xf9005bu 55 4k hdr smart android tv with freeviewhd youview,131,4437,Sony Bravia KD-55XF9005,2614,TVs,499.99,266,"A 55-inch 4K HDR Smart Android TV featuring Sony KD55XF9005BU, supporting Freeview HD and YouView.",4.6
23398,powershot sx420 is bridge camera 20 mp 1/2.3 ccd black digital camera,50,39261,Canon PowerShot SX420 IS,2617,Digital Cameras,699.99,206,"This product features a 20MP 1/2.3 inch CCD sensor, allowing for high-quality imaging in a compact  bridge camera design.",3.6
21402,canon eos m100 with ef m 15 45 mm lens black,17,38870,Canon EOS M100 + 15-45mm IS STM,2617,Digital Cameras,599.99,286,"The Canon EOS M100 camera features the EF-M 15-45mm lens in black, providing a versatile and compact shooting experience.",3.9
37731,neff ki5862s30g integrated low frost fridge freezer 1 77m 60 40 a,128,44079,Neff KI5862S30G Integrated,2622,Fridge Freezers,177.0,234,"A 2 sentence technical description of the product: The Neff Ki5862S30G Integrated Low Frost Fridge Freezer is a high-performance appliance with advanced features, providing efficient temperature control and reduced energy consumption. With its sleek design and compact size, it seamlessly integrates into any modern kitchen.",2.4
32451,smeg wmi14c7 2 cucina 7kg 1400rpm integrated washing machine,6,42152,Smeg WMI14C7-2,2620,Washing Machines,599.99,295,"A 2.1kg capacity, 1400rpm, 7kg wash load capacity integrated washing machine with a compact design",3.7
44260,smeg fab10rp 55cm wide retro style right hinge freestanding fridge cream,6,46219,Smeg FAB10RP Cream,2623,Fridges,999.0,476,"This Smeg Fab10RP 55cm wide retro-style refrigerator features a classic right-hinge design, perfect for adding a touch of nostalgia to any kitchen.",4.9
15928,intel xeon processor e7 8860 v3 40m cache 2.20 ghz 2.2ghz 40mb last level cache,45,6461,Intel Xeon E7-8860 v3 2.2GHz Tray,2615,CPUs,2.2,112,"The Intel Xeon Processor E7-8850 V3 is a high-performance, multi-core processor featuring 40MB of L3 cache and speeds up to 2.20 GHz, with optional overclocking to 2.22 GHz.",3.4
39567,frost free integrated fridge freezer,347,44352,Indesit INC325FF Integrated,2622,Fridge Freezers,599.99,472,"A frost-free, integrated appliance that combines a refrigerator and freezer in a compact design, ideal for kitchen integration.",4.4
39112,miele kfn 28132 d freestanding fridge freezer with frost free clean steel,294,44268,Miele KFN28132D White,2622,Fridge Freezers,1200.0,92,"This Miele KFN 28132 D freestanding refrigerator features a frost-free and clean steel design, providing efficient cooling and durability.",3.2
31537,zanussi zwc1301 compact 3kg 1300rpm freestanding washing machine white,3,42006,Zanussi ZWC1301,2620,Washing Machines,299.99,106,"A compact, high-efficiency freestanding washing machine with a 3kg capacity and 1300rpm spin speed, ideal for small spaces.",3.1
1642,alcatel 1x android uk sim free smartphone black,17,233,Alcatel 1X Dual SIM,2612,Mobile Phones,249.99,258,"This is a compact and feature-rich Android smartphone with 4G capabilities, ideal for everyday use in the UK.",4.7
4069,motorola pebl,48,1797,Motorola PEBL U6,2612,Mobile Phones,1000.0,77,"The Motorola PEBL is a lightweight, compact earbuds designed for everyday wear.",2.2
21619,zeiss terra ed 8x32 binoculars 2017 model black/black,258,38892,Fujifilm X100F,2617,Digital Cameras,999.99,109,"The Zeiss Terra ED 8x32 binoculars, manufactured in 2017, feature a high-quality ED lens design and a durable black/black finish.",4.2
11139,lg 49 inch 49lk5900pla smart full hd tv,22,4505,LG 49LK5900PLA,2614,TVs,499.99,101,This LG 49-inch Smart Full HD TV offers an immersive viewing experience with its large screen and access to a wide range of streaming services.,4.5
44518,gorenje stand k hlschrank rechts baby blue orb153bl,298,46260,Gorenje ORB153BL Blue,2623,Fridges,149.99,432,"A compact, right-hinged, bottom-freezer refrigerator with a baby blue finish in the Orb153BL design.",2.6
21982,nikon coolpix w100 digital camera in blue with backpack,250,38933,Nikon CoolPix W100,2617,Digital Cameras,199.99,421,"This Nikon CoolPix W100 digital camera is a compact point-and-shoot camera that comes equipped with a 16-megapixel sensor, allowing for high-quality images and video recording. The included blue color scheme and matching backpack provide an attractive and functional accessory to complement your outdoor adventures.",2.8
38475,70cm fridge freezer no frost non plumbed dispenser ss,123,44170,Samsung RL4362FBASL Stainless Steel,2622,Fridge Freezers,70.0,427,"A compact, self-contained refrigeration unit featuring a 70cm capacity, no-frost technology and a non-plumbed dispenser for added convenience.",2.0
2141,doogee bl7000 android 7.0 4g 5.5 inch 7060mah ram 4gb rom 64gb memory phone,63,390,Doogee BL7000 Dual SIM,2612,Mobile Phones,299.99,8,"This Doogee Bl7000 smartphone features Android 7.0 operating system, 4G connectivity, a 5.5-inch display, 4GB RAM, 64GB internal storage, and a large 7060mAh battery.",3.0
28733,neff geschirrsp ler gi6801tn,300,40934,Neff S416T80S1E Stainless Steel,2619,Dishwashers,29.99,335,The Neff Geschirspspfleger Gi6801TN is a high-quality utensil holder designed for efficient kitchen organization and utensil storage.,3.6
16648,hp intel xeon quad core l5520 2.26ghz fio kit 2.26ghz 8mb l2,14,6765,HP Intel Xeon L5520 2.26GHz Socket 1366 1066MHz bus Upgrade Tray,2615,CPUs,29.99,59,"A high-performance server processor with 4 CPU cores, each running at 2.26GHz and featuring 8MB of L2 cache, ideal for demanding applications and data-intensive workloads.",3.2
28429,bosch silenceplus geschirrsp ler edelstahl smi46gs01e,298,40824,Bosch SMI46GS01E Stainless Steel,2619,Dishwashers,49.99,96,"The Bosch SilencePlus Geschirspspüler Edelstahl SMI46GS01E is a high-quality stainless steel sink with advanced noise-reducing technology, designed to minimize water sounds during use.",3.9
11343,panasonic tx 32fs503b led hdr hd ready 720p smart tv 32 with freeview play/freesat hd black,43,4537,Panasonic Viera TX-32FS503B,2614,TVs,199.99,241,"This is a 32-inch LED HDR HD Ready Smart TV with FreeView Play/Freesat HD and Black finish, featuring advanced picture technology for immersive viewing experience.",4.1
2953,200 small nitrile examination gloves,3,793,Samsung Google Nexus S,2612,Mobile Phones,200.0,227,A package of 200 individual nitrile examination gloves providing enhanced sensitivity and dexterity for medical professionals.,3.3
37459,291litre fridge freezer class a low frost s/s look,123,44055,Bosch KGV33VL31G Stainless Steel,2622,Fridge Freezers,291.0,135,"A compact appliance featuring a 291 litre capacity, Class A energy rating and a modern low-frost design.",4.4
37590,american fridge freezer,347,44066,Bosch KAD90VB20G Black,2622,Fridge Freezers,999.99,45,"An American-style refrigerator with freezer compartment, designed to provide ample storage space for food and drinks.",2.4
1046,samsung galaxy j3 sm j320f 5 4g 1.5gb 8gb 2600mah black,14,95,Samsung Galaxy J3 SM-J320F 8GB Dual SIM,2612,Mobile Phones,2600.0,162,"A mid-range smartphone with a 5-inch display, supporting 4G connectivity and featuring 1.5GB of RAM and 8GB of internal storage, powered by a 2600mAh battery.",4.7
17703,amd opteron 2210 1.8ghz 2mb l2 processor,14,7714,AMD Second-Generation Opteron 2210 1.80GHz Socket F 1000MHz bus Tray,2615,CPUs,249.99,86,"The AMD Opteron 2210 is a 1.8GHz dual-core processor featuring 2MB of L2 cache, catering to the demands of server and datacenter applications.",4.2
14885,intel xeon e5 2603v4 1.7 ghz 6 core 6 threads 15 mb cache lga2011 v3 socket oem,51,6099,Intel Xeon E5-2603 v4 1.7GHz Tray,2615,CPUs,1000.0,77,"A high-performance server processor featuring six cores, twelve threads, and 15MB cache, ideal for demanding enterprise applications.",4.1
25343,siemens einbau mikrowelle mit dampfgarfunktion edelstahl cp565ags0,298,39929,Siemens CP565AGS0 Stainless Steel,2618,Microwaves,599.99,377,"A compact and energy-efficient stainless steel built-in microwave oven with steam function, ideal for cooking a variety of dishes",4.3
46083,bosch kil32ad40 freistehend 154l a wei,119,46673,Bosch KIL32AD40 Integrated,2623,Fridges,149.99,157,"The Bosch Kil 32AD40 is a 154L standing stainless steel sink with a sleek and modern design, ideal for adding a touch of sophistication to any kitchen.",3.0
10435,sony kd 65xf9005bu,134,4441,Sony Bravia KD-65XF9005,2614,TVs,299.99,315,The Sony KD-65XF9005BU is a 65-inch 4K Ultra HD LED TV featuring advanced picture processing and impressive sound quality.,2.1
40724,samsung rsg5mubp1/xeu american style fridge freezer,179,44609,Samsung RSG5MUBP1X Black,2622,Fridge Freezers,1000.0,14,This American-style refrigerator and freezer features advanced cooling technology and ample storage space for groceries and household essentials.,2.7
17129,hewlett packard enterprise dl160 g6 e5606 fio kit 2.13ghz 8mb l3 processor,64,7134,HP Intel Xeon E5606 2.13GHz Upgrade Tray,2615,CPUs,2299.0,481,"This HP Enterprise DL160 G6 server is equipped with an Intel E5606 FIO Kit, featuring a 2.13GHz L3 processor and 8MB cache.",2.6
22736,panasonic dmc sz10ef k 12 multiplier x,3,39050,Panasonic Lumix DMC-SZ10,2617,Digital Cameras,12.0,161,"This camera features a 12x optical zoom, ideal for capturing distant subjects.",4.9
28971,siemens sn514s00ae integrierbar 12stellen a,119,41022,Siemens SN514S00AE Stainless Steel,2619,Dishwashers,0.0,466,"The Siemens SN514S00AE is a 12-station, interchangeable module for AC drives, featuring high efficiency and reliability in industrial applications.",2.7
45336,liebherr fridge 50cm under counter with ice box,315,46437,Liebherr T1404 White,2623,Fridges,999.99,59,"This Liebherr 50cm under counter fridge features an integrated ice box, perfect for keeping beverages chilled in a compact kitchen design.",4.2
36149,liebherr einbau gefrierschrank premium mit nofrost sign 3576,298,43485,Liebherr SIGN 3576 Premium NoFrost Integrated,2621,Freezers,1999.99,201,"A high-end, energy-efficient refrigerator featuring a premium design with NoFrost technology.",3.9
23368,panasonic lumix dmc g81 body schwarz,247,39245,Panasonic Lumix DMC-G81,2617,Digital Cameras,499.99,274,The Panasonic Lumix DMC-G81 Body in Schwarz is a compact mirrorless camera featuring a 16.8MP Micro Four Thirds sensor and 4x optical zoom.,4.0
42251,siemens k hl /gefrier kombination t ren edelstahl look kg39nvl35 a,298,45162,Siemens KG39NVL35 Stainless Steel,2622,Fridge Freezers,0.0,182,"A high-quality, stainless steel refrigerator combination with advanced temperature control and sleek design features.",2.3
12519,samsung ue75mu7000 75 inch ultra hd smart tv,149,4872,Samsung UE75MU7000,2614,TVs,999.99,407,The Samsung UE75MU7000 is a 75-inch Ultra HD Smart TV featuring advanced 4K resolution and smart features for an immersive viewing experience.,2.3
17244,intel xeon e5606 processor 2.13 ghz box 8 mb l3,14,7263,Intel Xeon E5606 2.13GHz Socket 1366 2400MHz Box,2615,CPUs,1137.12,293,This Intel Xeon E5606 processor features a 2.13 GHz clock speed and 8 MB of L3 cache memory.,4.4
13840,amd ryzen 7 eight core 1700 3.70ghz socket am4 processor retail,5,5857,AMD Ryzen 7 1700 3GHz Box,2615,CPUs,1700.0,139,"A high-performance desktop processor featuring 8 cores at 3.70GHz, compatible with AM4 socket and intended for gaming and content creation applications.",3.6
442,samsung galaxy j5 2017 black 5.2 16gb 4g unlocked sim free,5,26,Samsung Galaxy J5 SM-J530,2612,Mobile Phones,399.99,150,"This Samsung Galaxy J5 (2017) is an unlocked, SIM-free version of the Android smartphone with a 5.2-inch display and 16GB of storage.",4.2
